confidence,fixture_id,judge,judge_model_family,llm_won,marker,order,pair_id,plan_a_score,plan_b_score,preferred,rationale,record_id,run,self_family_match,source_model_family,winner_role
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,plan_coherence,AB,pair_0210,5,5,tie,Both plans are well-coordinated and coherent.,pair_0210__qwen_14b_judge__r03__AB,3,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,quality_session_design,AB,pair_0210,5,5,tie,Both include purposeful and specific quality sessions.,pair_0210__qwen_14b_judge__r03__AB,3,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,readiness_alignment,AB,pair_0210,5,5,tie,Both respect the athlete's readiness and recovery.,pair_0210__qwen_14b_judge__r03__AB,3,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,recovery_safety,AB,pair_0210,5,5,tie,Both ensure proper recovery and avoid unsafe combinations.,pair_0210__qwen_14b_judge__r03__AB,3,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,training_specificity,AB,pair_0210,5,5,tie,Both address specific trail-running demands.,pair_0210__qwen_14b_judge__r03__AB,3,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0210,5,5,tie,Both plans are clear and actionable.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0210,5,4,plan_a,Plan A has more consistent long runs for endurance.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0210,5,4,plan_a,Plan A provides clearer purpose summaries.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,load_progression,BA,pair_0210,5,4,plan_a,Plan A avoids excessive load with fewer hard days.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0210,5,4,plan_a,Plan A has better sequencing and fewer contradictions.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0210,4,5,plan_b,Plan B includes specific interval workouts.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,llm
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0210,5,4,plan_a,Plan A aligns better with recovery constraints.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0210,5,4,plan_a,Plan A places rest days more effectively.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,False,training_specificity,BA,pair_0210,5,4,plan_a,Plan A focuses more on trail-specific demands.,pair_0210__qwen_14b_judge__r04__BA,4,True,qwen,programmatic
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,clarity_actionability,AB,pair_0210,5,5,tie,Both plans are clear and actionable.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,endurance_development,AB,pair_0210,5,5,tie,Both emphasize long runs and aerobic development.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,explanation_quality,AB,pair_0210,5,5,tie,Both provide clear and specific explanations.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,load_progression,AB,pair_0210,5,5,tie,Both manage load progression effectively.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,plan_coherence,AB,pair_0210,5,5,tie,Both plans are well-coordinated and coherent.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,quality_session_design,AB,pair_0210,5,5,tie,Both include purposeful and specific quality sessions.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,readiness_alignment,AB,pair_0210,5,5,tie,Both respect the athlete's readiness and recovery.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,recovery_safety,AB,pair_0210,5,5,tie,Both ensure proper recovery and avoid unsafe combinations.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_base,qwen_14b_judge,qwen,,training_specificity,AB,pair_0210,5,5,tie,Both address specific trail-running demands.,pair_0210__qwen_14b_judge__r04__AB,4,True,qwen,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0211,4,3,plan_a,"Plan A provides clear, actionable sessions.",pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0211,3,4,plan_b,Plan B has more consistent easy runs and longer runs.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,AB,pair_0211,3,4,plan_b,Plan B offers clearer purpose summaries.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0211,4,3,plan_a,Plan A manages intensity and volume well.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0211,4,3,plan_a,Plan A has better session sequencing.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0211,4,3,plan_a,Plan A includes varied quality sessions.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0211,3,4,plan_b,Plan B aligns better with recovery needs.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0211,3,4,plan_b,Plan B places rest days more effectively.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0211,4,3,plan_a,Plan A better matches trail-running demands.,pair_0211__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0211,4,4,tie,Both plans are clear and actionable.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0211,5,4,plan_a,Plan A has more consistent easy runs and longer long runs.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0211,4,4,tie,Both plans provide reasonable explanations.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,load_progression,BA,pair_0211,4,4,tie,Both plans manage load progression well.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0211,5,4,plan_a,Plan A has better sequencing and coherence.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,quality_session_design,BA,pair_0211,4,4,tie,Both plans have well-designed quality sessions.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,readiness_alignment,BA,pair_0211,4,4,tie,Both plans respect readiness constraints.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0211,5,4,plan_a,Plan A places rest days more effectively.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,training_specificity,BA,pair_0211,4,4,tie,Both plans address trail-running specificity.,pair_0211__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0211,4,3,plan_a,"Plan A provides clear, actionable sessions.",pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0211,3,4,plan_b,Plan B has more consistent easy runs and longer runs.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,AB,pair_0211,3,4,plan_b,Plan B offers clearer purpose summaries.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0211,4,3,plan_a,Plan A manages intensity and volume well.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0211,4,3,plan_a,Plan A has better session sequencing.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0211,4,3,plan_a,Plan A includes varied quality sessions.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0211,3,4,plan_b,Plan B aligns better with recovery needs.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0211,3,4,plan_b,Plan B places rest days more effectively.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0211,4,3,plan_a,Plan A better matches trail-running demands.,pair_0211__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0211,4,4,tie,Both plans are clear and actionable.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0211,5,4,plan_a,Plan A has more consistent easy runs and longer long runs.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0211,4,4,tie,Both plans provide reasonable explanations.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,load_progression,BA,pair_0211,4,4,tie,Both plans manage load progression well.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0211,5,4,plan_a,Plan A has better sequencing and coherence.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,quality_session_design,BA,pair_0211,4,4,tie,Both plans have well-designed quality sessions.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,readiness_alignment,BA,pair_0211,4,4,tie,Both plans respect readiness constraints.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0211,5,4,plan_a,Plan A places rest days more effectively.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,training_specificity,BA,pair_0211,4,4,tie,Both plans address trail-running specificity.,pair_0211__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0211,4,3,plan_a,"Plan A provides clear, actionable sessions.",pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0211,3,4,plan_b,Plan B has more consistent easy runs and longer runs.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,AB,pair_0211,3,4,plan_b,Plan B offers clearer purpose summaries.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0211,4,3,plan_a,Plan A manages intensity and volume well.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0211,4,3,plan_a,Plan A has better session sequencing.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0211,4,3,plan_a,Plan A includes varied quality sessions.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0211,3,4,plan_b,Plan B aligns better with recovery needs.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0211,3,4,plan_b,Plan B places rest days more effectively.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0211,4,3,plan_a,Plan A better matches trail-running demands.,pair_0211__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0211,4,4,tie,Both plans are clear and actionable.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0211,5,4,plan_a,Plan A has more consistent easy runs and longer long runs.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0211,4,4,tie,Both plans provide reasonable explanations.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,load_progression,BA,pair_0211,4,4,tie,Both plans manage load progression well.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0211,5,4,plan_a,Plan A has better sequencing and coherence.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,quality_session_design,BA,pair_0211,4,4,tie,Both plans have well-designed quality sessions.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,readiness_alignment,BA,pair_0211,4,4,tie,Both plans respect readiness constraints.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0211,5,4,plan_a,Plan A places rest days more effectively.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,training_specificity,BA,pair_0211,4,4,tie,Both plans address trail-running specificity.,pair_0211__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0211,4,3,plan_a,"Plan A provides clear, actionable sessions.",pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0211,3,4,plan_b,Plan B has more consistent easy runs and longer runs.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,AB,pair_0211,3,4,plan_b,Plan B offers clearer purpose summaries.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0211,4,3,plan_a,Plan A manages intensity and volume well.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0211,4,3,plan_a,Plan A has better session sequencing.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0211,4,3,plan_a,Plan A includes varied quality sessions.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0211,3,4,plan_b,Plan B aligns better with recovery needs.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0211,3,4,plan_b,Plan B places rest days more effectively.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0211,4,3,plan_a,Plan A better matches trail-running demands.,pair_0211__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0211,4,4,tie,Both plans are clear and actionable.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0211,5,4,plan_a,Plan A has more consistent easy runs and longer long runs.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0211,4,4,tie,Both plans provide reasonable explanations.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,load_progression,BA,pair_0211,4,4,tie,Both plans manage load progression well.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0211,5,4,plan_a,Plan A has better sequencing and coherence.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,quality_session_design,BA,pair_0211,4,4,tie,Both plans have well-designed quality sessions.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,readiness_alignment,BA,pair_0211,4,4,tie,Both plans respect readiness constraints.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0211,5,4,plan_a,Plan A places rest days more effectively.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,training_specificity,BA,pair_0211,4,4,tie,Both plans address trail-running specificity.,pair_0211__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0211,4,4,tie,Both plans are clear and actionable.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0211,5,4,plan_a,Plan A has more consistent easy runs and longer long runs.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0211,4,4,tie,Both plans provide reasonable explanations.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,load_progression,BA,pair_0211,4,4,tie,Both plans manage load progression well.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0211,5,4,plan_a,Plan A has better sequencing and coherence.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,quality_session_design,BA,pair_0211,4,4,tie,Both plans have well-designed quality sessions.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,readiness_alignment,BA,pair_0211,4,4,tie,Both plans respect readiness constraints.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0211,5,4,plan_a,Plan A places rest days more effectively.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,training_specificity,BA,pair_0211,4,4,tie,Both plans address trail-running specificity.,pair_0211__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0211,4,3,plan_a,"Plan A provides clear, actionable sessions.",pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0211,3,4,plan_b,Plan B has more consistent easy runs and longer runs.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,AB,pair_0211,3,4,plan_b,Plan B offers clearer purpose summaries.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0211,4,3,plan_a,Plan A manages intensity and volume well.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0211,4,3,plan_a,Plan A has better session sequencing.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0211,4,3,plan_a,Plan A includes varied quality sessions.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0211,3,4,plan_b,Plan B aligns better with recovery needs.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0211,3,4,plan_b,Plan B places rest days more effectively.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0211,4,3,plan_a,Plan A better matches trail-running demands.,pair_0211__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0212,4,4,tie,Both plans are clear and actionable.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0212,5,4,plan_a,Plan A has more consistent long runs.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0212,4,3,plan_a,Plan A manages weekly volume more effectively.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0212,5,4,plan_a,Plan A has better overall session coherence.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0212,3,4,plan_b,Plan B includes more varied and specific quality sessions.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0212,4,3,plan_a,Plan A aligns better with typical recovery constraints.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0212,5,4,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,BA,pair_0212,4,5,plan_b,Plan B is more specific to trail-running demands.,pair_0212__qwen_14b_judge__r00__BA,0,False,gemma,llm
