category,fixture_id,judge,judge_model_family,marker,pair_id,run,self_family_match,source_model_family
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0226,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0227,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0227,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0227,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0227,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0227,0,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0227,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0227,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0227,0,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0227,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0227,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0227,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0227,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0227,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0227,1,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0227,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0227,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0227,1,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0227,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0227,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0227,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0227,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0227,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0227,2,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0227,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0227,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0227,2,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0227,2,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0227,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0227,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0227,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0227,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0227,3,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0227,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0227,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0227,3,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0227,3,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0227,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0227,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0227,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0227,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0227,4,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0227,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0227,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0227,4,True,qwen
source_consistent_llm,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0227,4,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0228,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0228,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0228,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0228,0,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0228,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0228,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0228,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0228,1,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0228,2,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0228,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0228,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0228,2,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0228,3,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0228,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0228,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0228,3,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,clarity_actionability,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,endurance_development,pair_0228,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,explanation_quality,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,load_progression,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,plan_coherence,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,quality_session_design,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,readiness_alignment,pair_0228,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,recovery_safety,pair_0228,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_base,qwen_14b_judge,qwen,training_specificity,pair_0228,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0229,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0229,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0229,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0229,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0229,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0230,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0230,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0230,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0230,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0230,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0230,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0230,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0230,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0230,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0230,4,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0231,0,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0231,0,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0231,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0231,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0231,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0231,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0231,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0231,0,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0231,0,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0231,1,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0231,1,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0231,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0231,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0231,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0231,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0231,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0231,1,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0231,1,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0231,2,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0231,2,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0231,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0231,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0231,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0231,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0231,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0231,2,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0231,2,False,gemma
